X,Y,OBJECTID,DISTRICT,ROUTE,ROUTE_SFX,COUNTY,PM_PFX,PM,PM_SFX,LOCATION_DESCRIPTION,BACK_PEAK_HOUR,BACK_PEAK_MADT,BACK_AADT,AHEAD_PEAK_HOUR,AHEAD_PEAK_MADT,AHEAD_AADT
-122.3496123,37.818859289,6415,4,80,,SF,R,8.866,,SAN FRANCISCO/ALAMEDA COUNTY LINE,15800.0,244000.0,236000.0,,,
-122.349713332,37.8192164930001,6416,4,80,,SF,R,8.866,,SAN FRANCISCO/ALAMEDA COUNTY LINE,15800.0,244000.0,236000.0,,,
-122.3496123,37.818859289,6417,4,80,,ALA,R,0.0,,SAN FRANCISCO/ALAMEDA COUNTY LINE,,,,15400.0,238000.0,231000.0
-122.349713332,37.8192164930001,6418,4,80,,ALA,R,0.0,,SAN FRANCISCO/ALAMEDA COUNTY LINE,,,,15400.0,238000.0,231000.0
-122.313638487,37.8238726770001,6419,4,80,,ALA,,1.989,,SAN FRANCISCO-OAKLAND BAY BRIDGE TOLL PLAZA,15400.0,238000.0,231000.0,15400.0,238000.0,231000.0
-122.313877262,37.8248388260001,6420,4,80,,ALA,,1.989,,SAN FRANCISCO-OAKLAND BAY BRIDGE TOLL PLAZA,15400.0,238000.0,231000.0,15400.0,238000.0,231000.0
-122.306374904,37.8248676110001,6421,4,80,,ALA,,2.413,,"OAKLAND, WEST GRAND AVENUE , ARMY TERMINAL CONNECTIONS",15400.0,238000.0,227000.0,15400.0,238000.0,227000.0
-122.306054078,37.825357142,6422,4,80,,ALA,,2.413,,"OAKLAND, WEST GRAND AVENUE , ARMY TERMINAL CONNECTIONS",15400.0,238000.0,227000.0,15400.0,238000.0,227000.0
-122.304587435,37.825212944,6423,4,80,,ALA,,2.509,,"OAKLAND, JCT RTE 880; WEST GRAND AVE; PORT OF OAKLAND",15400.0,238000.0,227000.0,15400.0,238000.0,227000.0
-122.304426019,37.825656596,6424,4,80,,ALA,,2.509,,"OAKLAND, JCT RTE 880; WEST GRAND AVE; PORT OF OAKLAND",15400.0,238000.0,227000.0,15400.0,238000.0,227000.0
-122.299256008,37.8264209180001,6425,4,80,,ALA,,2.802,,"OAKLAND, JCT. RTE. 580 EAST",15400.0,238000.0,227000.0,19400.0,301000.0,293000.0
-122.29938676,37.8267211740001,6426,4,80,,ALA,,2.802,,"OAKLAND, JCT. RTE. 580 EAST",15400.0,238000.0,227000.0,19400.0,301000.0,293000.0
-122.296426468,37.837865177,6427,4,80,,ALA,,3.786,,"EMERYVILLE, POWELL STREET",19400.0,301000.0,293000.0,16400.0,254000.0,247000.0
-122.296714185,37.8378317510001,6428,4,80,,ALA,,3.786,,"EMERYVILLE, POWELL STREET",19400.0,301000.0,293000.0,16400.0,254000.0,247000.0
-122.298870665,37.848991063,6429,4,80,,ALA,,4.582,,"BERKELEY, JCT. RTE. 13 EAST",15700.0,243000.0,236000.0,15700.0,244000.0,237000.0
-122.299070996,37.8490247720001,6430,4,80,,ALA,,4.582,,"BERKELEY, JCT. RTE. 13 EAST",15700.0,243000.0,236000.0,15700.0,244000.0,237000.0
-122.303673668,37.8666154310001,6431,4,80,,ALA,,5.823,,"BERKELEY, UNIVERSITY AVENUE",16900.0,283000.0,247000.0,16300.0,249000.0,237000.0
-122.303844734,37.8665970260001,6432,4,80,,ALA,,5.823,,"BERKELEY, UNIVERSITY AVENUE",16900.0,283000.0,247000.0,16300.0,249000.0,237000.0
-122.307109685,37.877783445,6433,4,80,,ALA,,6.62,,"BERKELEY, GILMAN STREET",16300.0,249000.0,237000.0,17800.0,272000.0,257000.0
-122.307324984,37.877757483,6434,4,80,,ALA,,6.62,,"BERKELEY, GILMAN STREET",16300.0,249000.0,237000.0,17800.0,272000.0,257000.0
-122.308996874,37.887450707,6435,4,80,,ALA,R,7.3,,"ALBANY, JCT RTE 580",17800.0,272000.0,257000.0,11200.0,171000.0,161000.0
-122.309308472,37.887458065,6436,4,80,,ALA,R,7.3,,"ALBANY, JCT RTE 580",17800.0,272000.0,257000.0,11200.0,171000.0,161000.0
-122.309204599,37.8979297440001,6437,4,80,,ALA,,8.036,,ALAMEDA/CONTRA COSTA COUNTY LINE,12200.0,188000.0,183000.0,,,
-122.309359985,37.897904114,6438,4,80,,ALA,,8.036,,ALAMEDA/CONTRA COSTA COUNTY LINE,12200.0,188000.0,183000.0,,,
-122.309204599,37.8979297440001,6439,4,80,,CC,,0.0,,ALAMEDA/CONTRA COSTA COUNTY LINE,,,,12100.0,186000.0,181000.0
-122.309359985,37.897904114,6440,4,80,,CC,,0.0,,ALAMEDA/CONTRA COSTA COUNTY LINE,,,,12100.0,186000.0,181000.0
-122.310575918,37.900704407,6441,4,80,,CC,,0.216,,"RICHMOND, CENTRAL AVENUE",11000.0,169000.0,159000.0,12000.0,183000.0,173000.0
-122.310762751,37.9006836460001,6442,4,80,,CC,,0.216,,"RICHMOND, CENTRAL AVENUE",11000.0,169000.0,159000.0,12000.0,183000.0,173000.0
-122.317212913,37.9107369980001,6443,4,80,,CC,,1.0,,"RICHMOND, CARLSON BOULEVARD",12000.0,183000.0,173000.0,12700.0,194000.0,184000.0
-122.317359248,37.9108025200001,6444,4,80,,CC,,1.0,,"RICHMOND, CARLSON BOULEVARD",12000.0,183000.0,173000.0,12700.0,194000.0,184000.0
-122.317565794,37.9203672450001,6445,4,80,,CC,,1.671,,"EL CERRITO, POTRERO AVENUE",12700.0,194000.0,184000.0,12200.0,186000.0,176000.0
-122.317777119,37.920376074,6446,4,80,,CC,,1.671,,"EL CERRITO, POTRERO AVENUE",12700.0,194000.0,184000.0,12200.0,186000.0,176000.0
-122.320621714,37.9253803440001,6447,4,80,,CC,,2.04,,"RICHMOND, JCT. RTE. 123 SOUTH",10800.0,169000.0,164000.0,13400.0,203000.0,196000.0
-122.320989675,37.9252738590001,6448,4,80,,CC,,2.04,,"RICHMOND, JCT. RTE. 123 SOUTH",10800.0,169000.0,164000.0,13400.0,203000.0,196000.0
-122.325830656,37.932574188,6449,4,80,,CC,,2.619,,"RICHMOND, MAC DONALD AVENUE CONNECTION",14100.0,216000.0,204000.0,12800.0,195000.0,185000.0
-122.326050036,37.932549786,6450,4,80,,CC,,2.619,,"RICHMOND, MAC DONALD AVENUE CONNECTION",14100.0,216000.0,204000.0,12800.0,195000.0,185000.0
-122.326121885,37.9371462340001,6451,4,80,,CC,,2.961,,"RICHMOND, SAN PABLO AVENUE",12800.0,195000.0,185000.0,13300.0,203000.0,192000.0
-122.326221184,37.9373399410001,6452,4,80,,CC,,2.961,,"RICHMOND, SAN PABLO AVENUE",12800.0,195000.0,185000.0,13300.0,203000.0,192000.0
-122.323706027,37.9434955680001,6453,4,80,,CC,,3.411,,"RICHMOND, SOLANO AVENUE CONNECTION",13300.0,203000.0,192000.0,12500.0,191000.0,181000.0
-122.323920139,37.9434397040001,6454,4,80,,CC,,3.411,,"RICHMOND, SOLANO AVENUE CONNECTION",13300.0,203000.0,192000.0,12500.0,191000.0,181000.0
-122.326001581,37.948716248,6455,4,80,,CC,,3.795,,"RICHMOND, MC BRYDE AVENUE CONNECTION",12500.0,191000.0,181000.0,12900.0,197000.0,186000.0
-122.326175542,37.948671776,6456,4,80,,CC,,3.795,,"RICHMOND, MC BRYDE AVENUE CONNECTION",12500.0,191000.0,181000.0,12900.0,197000.0,186000.0
-122.329840585,37.956052404,6457,4,80,,CC,,4.341,,"SAN PABLO, SAN PABLO DAM ROAD",12900.0,197000.0,186000.0,12700.0,193000.0,182000.0
-122.329983017,37.9559555280001,6458,4,80,,CC,,4.341,,"SAN PABLO, SAN PABLO DAM ROAD",12900.0,197000.0,186000.0,12700.0,193000.0,182000.0
-122.322569167,37.9661067440001,6459,4,80,,CC,,5.246,,EL PORTAL DRIVE,12700.0,193000.0,182000.0,12900.0,196000.0,184000.0
-122.322768852,37.9661739650001,6460,4,80,,CC,,5.246,,EL PORTAL DRIVE,12700.0,193000.0,182000.0,12900.0,196000.0,184000.0
-122.318380644,37.9762111200001,6461,4,80,,CC,,5.983,,"RICHMOND, HILLTOP DRIVE",12900.0,196000.0,184000.0,12400.0,188000.0,177000.0
-122.318583045,37.976276985,6462,4,80,,CC,,5.983,,"RICHMOND, HILLTOP DRIVE",12900.0,196000.0,184000.0,12400.0,188000.0,177000.0
-122.315394809,37.9849347860001,6463,4,80,,CC,,6.6,,RICHMOND PARKWAY,12400.0,188000.0,177000.0,12300.0,187000.0,177000.0
-122.315875724,37.9849573550001,6464,4,80,,CC,,6.6,,RICHMOND PARKWAY,12400.0,188000.0,177000.0,12300.0,187000.0,177000.0
-122.301975556,37.9933054630001,6465,4,80,,CC,,7.597,,"PINOLE, APPIAN WAY",12300.0,187000.0,177000.0,19300.0,197000.0,183000.0
-122.302055581,37.9934472100001,6466,4,80,,CC,,7.597,,"PINOLE, APPIAN WAY",12300.0,187000.0,177000.0,19300.0,197000.0,183000.0
-122.286225898,37.996951315,6467,4,80,,CC,,8.508,,"PINOLE, PINOLE VALLEY ROAD",19300.0,197000.0,183000.0,23400.0,182000.0,166000.0
-122.286356772,37.9970678440001,6468,4,80,,CC,,8.508,,"PINOLE, PINOLE VALLEY ROAD",19300.0,197000.0,183000.0,23400.0,182000.0,166000.0
-122.26924393,38.015062029,6469,4,80,,CC,,10.059,,"HERCULES, JCT. RTE. 4 EAST",23400.0,182000.0,166000.0,13000.0,136000.0,125000.0
-122.269413936,38.0151158100001,6470,4,80,,CC,,10.059,,"HERCULES, JCT. RTE. 4 EAST",23400.0,182000.0,166000.0,13000.0,136000.0,125000.0
-122.262471436,38.022330459,6471,4,80,,CC,,10.685,,"HERCULES, WILLOW AVENUE",13000.0,136000.0,125000.0,8000.0,127000.0,118000.0
-122.262593347,38.0224492300001,6472,4,80,,CC,,10.685,,"HERCULES, WILLOW AVENUE",13000.0,136000.0,125000.0,8000.0,127000.0,118000.0
-122.238072125,38.0451564580001,6473,4,80,,CC,,12.753,,CUMMINGS SKYWAY,8000.0,127000.0,118000.0,8100.0,129000.0,119000.0
-122.238245818,38.0451739700001,6474,4,80,,CC,,12.753,,CUMMINGS SKYWAY,8000.0,127000.0,118000.0,8100.0,129000.0,119000.0
-122.228044166,38.0522109090001,6475,4,80,,CC,,13.489,,CROCKETT,9900.0,142000.0,135000.0,10800.0,155000.0,147000.0
-122.228366129,38.0524568970001,6476,4,80,,CC,,13.489,,CROCKETT,9900.0,142000.0,135000.0,10800.0,155000.0,147000.0
-122.225285688,38.0609728090001,6477,4,80,,CC,,14.139,,CARQUINEZ BRIDGE,10800.0,155000.0,147000.0,,,
-122.226496596,38.061002822,6478,4,80,,CC,,14.139,,CARQUINEZ BRIDGE,10800.0,155000.0,147000.0,,,
-122.225285688,38.0609728090001,6479,4,80,,SOL,,0.0,,CARQUINEZ BRIDGE,,,,10800.0,154000.0,146000.0
-122.226496596,38.061002822,6480,4,80,,SOL,,0.0,,CARQUINEZ BRIDGE,,,,10800.0,154000.0,146000.0
-122.231883981,38.076423623,6481,4,80,,SOL,,1.144,,"VALLEJO, JCT. RTE. 29 NORTHWEST",8100.0,128000.0,118000.0,7600.0,120000.0,111000.0
-122.23215358,38.0764960930001,6482,4,80,,SOL,,1.144,,"VALLEJO, JCT. RTE. 29 NORTHWEST",8100.0,128000.0,118000.0,7600.0,120000.0,111000.0
-122.232838056,38.085256229,6483,4,80,,SOL,,1.776,,"VALLEJO, MAGAZINE STREET",7600.0,120000.0,111000.0,8000.0,127000.0,117000.0
-122.233032246,38.085310232,6484,4,80,,SOL,,1.776,,"VALLEJO, MAGAZINE STREET",7600.0,120000.0,111000.0,8000.0,127000.0,117000.0
-122.230409546,38.091352339,6485,4,80,,SOL,,2.22,,"VALLEJO, JCT. RTE. 780 SOUTHEAST",8000.0,127000.0,117000.0,9600.0,153000.0,141000.0
-122.230604257,38.091406116,6486,4,80,,SOL,,2.22,,"VALLEJO, JCT. RTE. 780 SOUTHEAST",8000.0,127000.0,117000.0,9600.0,153000.0,141000.0
-122.229680359,38.1007671580001,6487,4,80,,SOL,,2.881,,"VALLEJO, GEORGIA STREET",9600.0,153000.0,141000.0,9600.0,153000.0,141000.0
-122.229874241,38.100762092,6488,4,80,,SOL,,2.881,,"VALLEJO, GEORGIA STREET",9600.0,153000.0,141000.0,9600.0,153000.0,141000.0
-122.229592506,38.1058700140001,6489,4,80,,SOL,,3.233,,"VALLEJO, SPRINGS ROAD",9600.0,153000.0,141000.0,9400.0,149000.0,138000.0
-122.229813198,38.105850828,6490,4,80,,SOL,,3.233,,"VALLEJO, SPRINGS ROAD",9600.0,153000.0,141000.0,9400.0,149000.0,138000.0
-122.229560226,38.109624968,6491,4,80,,SOL,,3.494,,"VALLEJO, TENNESSEE STREET",9400.0,149000.0,138000.0,10200.0,160000.0,147000.0
-122.229760289,38.1096346690001,6492,4,80,,SOL,,3.494,,"VALLEJO, TENNESSEE STREET",9400.0,149000.0,138000.0,10200.0,160000.0,147000.0
-122.229836589,38.123159722,6493,4,80,,SOL,,4.432,,"VALLEJO, REDWOOD STREET",10200.0,160000.0,147000.0,9200.0,141000.0,129000.0
-122.230050591,38.1231276350001,6494,4,80,,SOL,,4.432,,"VALLEJO, REDWOOD STREET",10200.0,160000.0,147000.0,9200.0,141000.0,129000.0
-122.220143902,38.1387524780001,6495,4,80,,SOL,,5.634,,"VALLEJO, JCT. RTE. 37 WEST",9200.0,141000.0,129000.0,8500.0,131000.0,120000.0
-122.22033409,38.1389556250001,6496,4,80,,SOL,,5.634,,"VALLEJO, JCT. RTE. 37 WEST",9200.0,141000.0,129000.0,8500.0,131000.0,120000.0
-122.214579226,38.15505632,6497,4,80,,SOL,,6.814,,SOLANO/NAPA COUNTY LINE,9900.0,143000.0,131000.0,,,
-122.214871731,38.155063222,6498,4,80,,SOL,,6.814,,SOLANO/NAPA COUNTY LINE,9900.0,143000.0,131000.0,,,
-122.214579226,38.15505632,6499,4,80,,NAP,,6.814,,SOLANO/NAPA COUNTY LINE,,,,10000.0,145000.0,133000.0
-122.214871731,38.155063222,6500,4,80,,NAP,,6.814,,SOLANO/NAPA COUNTY LINE,,,,10000.0,145000.0,133000.0
-122.201231374,38.1684091810001,6501,4,80,,NAP,,8.004,,NAPA/SOLANO COUNTY LINE,10300.0,147000.0,135000.0,,,
-122.201677916,38.168467605,6502,4,80,,NAP,,8.004,,NAPA/SOLANO COUNTY LINE,10300.0,147000.0,135000.0,,,
-122.201231374,38.1684091810001,6503,4,80,,SOL,,8.004,,NAPA/SOLANO COUNTY LINE,,,,10200.0,145000.0,133000.0
-122.201677916,38.168467605,6504,4,80,,SOL,,8.004,,NAPA/SOLANO COUNTY LINE,,,,10200.0,145000.0,133000.0
-122.199920431,38.1693179370001,6505,4,80,,SOL,,8.103,,AMERICAN CANYON ROAD,8500.0,131000.0,120000.0,8700.0,134000.0,122000.0
-122.200222884,38.169510308,6506,4,80,,SOL,,8.103,,AMERICAN CANYON ROAD,8500.0,131000.0,120000.0,8700.0,134000.0,122000.0
-122.157043621,38.201886496,6507,4,80,,SOL,R,11.394,,RED TOP ROAD,8700.0,134000.0,122000.0,8800.0,135000.0,124000.0
-122.157291965,38.2020634450001,6508,4,80,,SOL,R,11.394,,RED TOP ROAD,8700.0,134000.0,122000.0,8800.0,135000.0,124000.0
-122.149695234,38.2082718620001,6509,4,80,,SOL,R,11.976,,JCT. RTE. 12 WEST,8800.0,135000.0,124000.0,11300.0,172000.0,157000.0
-122.150215773,38.2082333640001,6510,4,80,,SOL,R,11.976,,JCT. RTE. 12 WEST,8800.0,135000.0,124000.0,11300.0,172000.0,157000.0
-122.137896412,38.2165220030001,6511,4,80,,SOL,,12.839,,JCT. RTE. 680 SOUTH,11300.0,172000.0,157000.0,15200.0,234000.0,213000.0
-122.137905491,38.2168337470001,6512,4,80,,SOL,,12.839,,JCT. RTE. 680 SOUTH,11300.0,172000.0,157000.0,15200.0,234000.0,213000.0
-122.128793161,38.222756433,6513,4,80,,SOL,,13.486,,SUISUN VALLEY ROAD,15200.0,234000.0,213000.0,15300.0,228000.0,207000.0
-122.129019244,38.2229561730001,6514,4,80,,SOL,,13.486,,SUISUN VALLEY ROAD,15200.0,234000.0,213000.0,15300.0,228000.0,207000.0
-122.091745243,38.240046552,6515,4,80,,SOL,,15.815,,"FAIRFIELD, EAST JCT. RTE. 12",15300.0,228000.0,207000.0,14000.0,206000.0,187000.0
-122.092307614,38.2400705150001,6516,4,80,,SOL,,15.815,,"FAIRFIELD, EAST JCT. RTE. 12",15300.0,228000.0,207000.0,14000.0,206000.0,187000.0
-122.086601696,38.242297486,6517,4,80,,SOL,,16.152,,"FAIRFIELD, CHADBOURNE RD",14000.0,206000.0,187000.0,14700.0,216000.0,196000.0
-122.086882563,38.2424587180001,6518,4,80,,SOL,,16.152,,"FAIRFIELD, CHADBOURNE RD",14000.0,206000.0,187000.0,14700.0,216000.0,196000.0
-122.069825965,38.2495179360001,6519,4,80,,SOL,,17.197,,"FAIRFIELD, WEST TEXAS STREET",14700.0,216000.0,196000.0,14400.0,212000.0,193000.0
-122.070139553,38.2495824920001,6520,4,80,,SOL,,17.197,,"FAIRFIELD, WEST TEXAS STREET",14700.0,216000.0,196000.0,14400.0,212000.0,193000.0
-122.066365995,38.253465626,6521,4,80,,SOL,,17.522,,"FAIRFIELD, OLIVER RD",14400.0,212000.0,193000.0,14600.0,215000.0,195000.0
-122.066711169,38.253478198,6522,4,80,,SOL,,17.522,,"FAIRFIELD, OLIVER RD",14400.0,212000.0,193000.0,14600.0,215000.0,195000.0
-122.062295692,38.258309851,6523,4,80,,SOL,,17.917,,TRAVIS BOULEVARD,14600.0,215000.0,195000.0,14500.0,213000.0,194000.0
-122.062627505,38.2583150080001,6524,4,80,,SOL,,17.917,,TRAVIS BOULEVARD,14600.0,215000.0,195000.0,14500.0,213000.0,194000.0
-122.049575433,38.2733528810001,6525,4,80,,SOL,,19.176,,AIRBASE PARKWAY,14500.0,213000.0,194000.0,13200.0,194000.0,177000.0
-122.049878699,38.273394936,6526,4,80,,SOL,,19.176,,AIRBASE PARKWAY,14500.0,213000.0,194000.0,13200.0,194000.0,177000.0
-122.033912333,38.295170435,6527,4,80,,SOL,,20.925,,"FAIRFIELD, NORTH TEXAS STREET",13200.0,194000.0,177000.0,13300.0,196000.0,179000.0
-122.034211262,38.2952908170001,6528,4,80,,SOL,,20.925,,"FAIRFIELD, NORTH TEXAS STREET",13200.0,194000.0,177000.0,13300.0,196000.0,179000.0
-122.023884468,38.325105041,6529,4,80,,SOL,R,23.134,,CHERRY GLEN RD,12500.0,193000.0,179000.0,12700.0,194000.0,180000.0
-122.02410157,38.325254208,6530,4,80,,SOL,R,23.134,,CHERRY GLEN RD,12500.0,193000.0,179000.0,12700.0,194000.0,180000.0
-122.01706248,38.3357909640001,6531,4,80,,SOL,,23.958,,PLEASANT VALLEY,14000.0,201000.0,180000.0,14100.0,201000.0,181000.0
-122.017355459,38.3359043790001,6532,4,80,,SOL,,23.958,,PLEASANT VALLEY,14000.0,201000.0,180000.0,14100.0,201000.0,181000.0
-121.997117408,38.346252835,6533,4,80,,SOL,R,25.306,,ALAMO AVENUE,12700.0,194000.0,180000.0,12500.0,192000.0,178000.0
-121.997132934,38.3465114840001,6534,4,80,,SOL,R,25.306,,ALAMO AVENUE,12700.0,194000.0,180000.0,12500.0,192000.0,178000.0
-121.98544971,38.350795658,6535,4,80,,SOL,R,26.01,,DAVIS STREET,12500.0,192000.0,178000.0,12300.0,189000.0,175000.0
-121.985549356,38.351023088,6536,4,80,,SOL,R,26.01,,DAVIS STREET,12500.0,192000.0,178000.0,12300.0,189000.0,175000.0
-121.981816281,38.3522203480001,6537,4,80,,SOL,R,26.228,,DEPOT/CLIFFSIDE,12300.0,189000.0,175000.0,12700.0,195000.0,181000.0
-121.982068475,38.3523896130001,6538,4,80,,SOL,R,26.228,,DEPOT/CLIFFSIDE,12300.0,189000.0,175000.0,12700.0,195000.0,181000.0
-121.969220332,38.3614387260001,6539,4,80,,SOL,R,27.238,,"VACAVILLE, MONTE VISTA/ALISON DR",12700.0,195000.0,181000.0,10800.0,165000.0,152000.0
-121.969411805,38.3616271550001,6540,4,80,,SOL,R,27.238,,"VACAVILLE, MONTE VISTA/ALISON DR",12700.0,195000.0,181000.0,10800.0,165000.0,152000.0
-121.964257316,38.364548605,6541,4,80,,SOL,R,27.554,,"VACAVILLE, MONTE VISTA AVE",10800.0,165000.0,152000.0,11300.0,173000.0,160000.0
-121.964426342,38.3647099890001,6542,4,80,,SOL,R,27.554,,"VACAVILLE, MONTE VISTA AVE",10800.0,165000.0,152000.0,11300.0,173000.0,160000.0
-121.953370928,38.3730379560001,6543,4,80,,SOL,R,28.36,,JCT. RTE. 505 NORTH,11300.0,173000.0,160000.0,9100.0,141000.0,131000.0
-121.95338101,38.373581895,6544,4,80,,SOL,R,28.36,,JCT. RTE. 505 NORTH,11300.0,173000.0,160000.0,9100.0,141000.0,131000.0
-121.933855039,38.387993201,6545,4,80,,SOL,,29.859,,"VACAVILLE, LEISURE TOWN",9100.0,141000.0,131000.0,9500.0,147000.0,136000.0
-121.933896486,38.3883075050001,6546,4,80,,SOL,,29.859,,"VACAVILLE, LEISURE TOWN",9100.0,141000.0,131000.0,9500.0,147000.0,136000.0
-121.913911801,38.4035651780001,6547,4,80,,SOL,,31.364,,MERIDIAN RD/WEBER RD,9500.0,147000.0,136000.0,9400.0,146000.0,135000.0
-121.914091923,38.4037007960001,6548,4,80,,SOL,,31.364,,MERIDIAN RD/WEBER RD,9500.0,147000.0,136000.0,9400.0,146000.0,135000.0
-121.897197817,38.416285622,6549,4,80,,SOL,,32.622,,MIDWAY RD,9400.0,146000.0,135000.0,12800.0,196000.0,182000.0
-121.897458017,38.4163821560001,6550,4,80,,SOL,,32.622,,MIDWAY RD,9400.0,146000.0,135000.0,12800.0,196000.0,182000.0
-121.858507852,38.445877909,6551,4,80,,SOL,,35.547,,DIXON/GRANT ROAD,12800.0,196000.0,182000.0,15800.0,244000.0,226000.0
-121.858796277,38.445893857,6552,4,80,,SOL,,35.547,,DIXON/GRANT ROAD,12800.0,196000.0,182000.0,15800.0,244000.0,226000.0
-121.840957379,38.4595096910001,6553,4,80,,SOL,,36.901,,PITT SCHOOL RD,15800.0,244000.0,226000.0,15800.0,243000.0,224000.0
-121.840936455,38.459815781,6554,4,80,,SOL,,36.901,,PITT SCHOOL RD,15800.0,244000.0,226000.0,15800.0,243000.0,224000.0
-121.823764498,38.4728924180001,6555,4,80,,SOL,,38.21,,JCT. RTE. 113 SOUTH,15800.0,243000.0,224000.0,16100.0,248000.0,230000.0
-121.823868837,38.4731123880001,6556,4,80,,SOL,,38.21,,JCT. RTE. 113 SOUTH,15800.0,243000.0,224000.0,16100.0,248000.0,230000.0
-121.803842789,38.4885804740001,6557,4,80,,SOL,,39.742,,PEDRICK ROAD,16100.0,248000.0,230000.0,16100.0,249000.0,231000.0
-121.803840833,38.488882565,6558,4,80,,SOL,,39.742,,PEDRICK ROAD,16100.0,248000.0,230000.0,16100.0,249000.0,231000.0
-121.785527592,38.5053545000001,6559,4,80,,SOL,,41.256,,KIDWELL RD,16100.0,249000.0,231000.0,16000.0,245000.0,232000.0
-121.785824034,38.5054748220001,6560,4,80,,SOL,,41.256,,KIDWELL RD,16100.0,249000.0,231000.0,16000.0,245000.0,232000.0
-121.768918944,38.520842288,6561,4,80,,SOL,,42.67,,JCT. RTE. 113 NORTH,16000.0,245000.0,232000.0,10500.0,144000.0,133000.0
-121.768871425,38.5212855670001,6562,4,80,,SOL,,42.67,,JCT. RTE. 113 NORTH,16000.0,245000.0,232000.0,10500.0,144000.0,133000.0
-121.738408973,38.5375923650001,6563,4,80,,SOL,R,44.72,,SOLANO/YOLO COUNTY LINE,10500.0,144000.0,133000.0,,,
-121.738601241,38.537702886,6564,4,80,,SOL,R,44.72,,SOLANO/YOLO COUNTY LINE,10500.0,144000.0,133000.0,,,
-121.738408973,38.5375923650001,6565,3,80,,YOL,,0.0,,SOLANO/YOLO COUNTY LINE,,,,11200.0,126000.0,119000.0
-121.738601241,38.537702886,6566,3,80,,YOL,,0.0,,SOLANO/YOLO COUNTY LINE,,,,11200.0,126000.0,119000.0
-121.735418679,38.540098201,6567,3,80,,YOL,,0.237,,RICHARDS BOULEVARD,12500.0,128000.0,107000.0,12200.0,125000.0,102000.0
-121.735676216,38.540179504,6568,3,80,,YOL,,0.237,,RICHARDS BOULEVARD,12500.0,128000.0,107000.0,12200.0,125000.0,102000.0
-121.726953545,38.545394436,6569,3,80,,YOL,,0.84,,"DAVIS, OLIVE AVENUE (WESTBOUND OFF RAMP TO DAVIS)",12200.0,125000.0,102000.0,12500.0,126000.0,104000.0
-121.727014947,38.545602037,6570,3,80,,YOL,,0.84,,"DAVIS, OLIVE AVENUE (WESTBOUND OFF RAMP TO DAVIS)",12200.0,125000.0,102000.0,12500.0,126000.0,104000.0
-121.694346445,38.55247229,6571,3,80,,YOL,,2.68,,"DAVIS, MACE BOULEVARD  (COUNTY ROAD 104)",12500.0,130000.0,125000.0,13200.0,138000.0,134000.0
-121.694306297,38.5527242370001,6572,3,80,,YOL,,2.68,,"DAVIS, MACE BOULEVARD  (COUNTY ROAD 104)",12500.0,130000.0,125000.0,13200.0,138000.0,134000.0
-121.638849993,38.563309759,6573,3,80,,YOL,,5.781,,WEBSTER  (ROAD 32/CHILES ROAD),13200.0,138000.0,132000.0,13200.0,152000.0,151000.0
-121.638858383,38.5634992550001,6574,3,80,,YOL,,5.781,,WEBSTER  (ROAD 32/CHILES ROAD),13200.0,138000.0,132000.0,13200.0,152000.0,151000.0
-121.577773038,38.574139331,6575,3,80,,YOL,,9.179,,"YOLO CAUSEWAY , WEST CAPITOL AVENUE",13000.0,147000.0,139000.0,11300.0,155000.0,149000.0
-121.577675311,38.574361776,6576,3,80,,YOL,,9.179,,"YOLO CAUSEWAY , WEST CAPITOL AVENUE",13000.0,147000.0,139000.0,11300.0,155000.0,149000.0
-121.564369856,38.5755496080001,6577,3,80,,YOL,R,9.905,,"WEST SACRAMENTO, JCT. RTE. 50",9700.0,135000.0,130000.0,8000.0,103000.0,101000.0
-121.565103515,38.576112707,6578,3,80,,YOL,R,9.905,,"WEST SACRAMENTO, JCT. RTE. 50",9700.0,135000.0,130000.0,8000.0,103000.0,101000.0
-121.551998272,38.5919662150001,6579,3,80,,YOL,R,11.228,,JCT. RTE. 84 EAST,8500.0,94000.0,93000.0,8200.0,91000.0,90000.0
-121.552324653,38.592049043,6580,3,80,,YOL,R,11.228,,JCT. RTE. 84 EAST,8500.0,94000.0,93000.0,8200.0,91000.0,90000.0
-121.547762976,38.598148187,6581,3,80,,YOL,R,11.718,,YOLO/SACRAMENTO COUNTY LINE,7700.0,99000.0,97000.0,,,
-121.548080693,38.598369876,6582,3,80,,YOL,R,11.718,,YOLO/SACRAMENTO COUNTY LINE,7700.0,99000.0,97000.0,,,
-121.547762976,38.598148187,6583,3,80,,SAC,M,0.0,,YOLO/SACRAMENTO COUNTY LINE,,,,7700.0,97000.0,97000.0
-121.548080693,38.598369876,6584,3,80,,SAC,M,0.0,,YOLO/SACRAMENTO COUNTY LINE,,,,7700.0,97000.0,97000.0
-121.535217603,38.615190984,6585,3,80,,SAC,M,1.355,,WEST EL CAMINO AVENUE,5700.0,94000.0,78000.0,4800.0,94000.0,76000.0
-121.535602799,38.6153507510001,6586,3,80,,SAC,M,1.355,,WEST EL CAMINO AVENUE,5700.0,94000.0,78000.0,4800.0,94000.0,76000.0
-121.517094105,38.624826129,6587,3,80,,SAC,M,2.554,,"SACRAMENTO, JCT. RTE. 5",6900.0,88000.0,82000.0,13900.0,176000.0,149000.0
